StoryID,First Ending Sent,First Ending Kmeans Distance Metric,Second Ending Sent,Second Ending KMeans Distance Metric,Correct Answer
fa6b61d5-9ea0-43b6-9d5e-05afaf2b5f63,She then yelled for them to get back to work.,1.5977353504604828,"The family sat down, and enjoyed a meal together.",1.4890448370159093,2
27157c02-49b1-483a-9745-e6f654428dfe,"Then, Emmy's dad said she could keep both kittens.",2.0193888430513436,Emmy left angry because she wanted a dog.,2.0505619344860992,1
696f32ce-3d68-41ec-96d9-7b958fc4cde0,Kyle was really into Marvel heros.,1.6627582517815034,Kyle thought Superman was a ridiculous construct.,1.600910431944178,1
67f83b61-a0fe-4599-8cc9-66ef0e1ba4fb,Francine was glad that she wore comfortable  shoes!,1.7127066716465607,Francine  retested  the formula for the missing genome.,1.5282192907164467,1
35742286-71eb-4bc9-ac2f-b41e6b8b1c2b,"When I got older, I had to stop jumping out at people.",1.3569335137797593,People were very happy when I played this game without them.,1.4401115398989035,1
65c8e152-567a-4b94-968d-48b75fb9687f,He bought lemonade and made us feel welcome in the neighborhood.,1.8670837902498199,He poured our lemonade onto the ground.,1.7868768839368114,1
6eea24a9-3542-4a46-949b-778c96e5712f,Jorie admitted it was a very emotional tour.,1.3289766258052422,They decided to visit the comedy club upstairs.,1.4107416005348654,1
40236de6-9cb6-4a42-be7b-efde6f86af05,Clara liked being outside.,1.7723682744580362,Clara's mom helped right away.,1.62549013337809,2
35c32a1e-cf05-4d95-8523-733082a30cab,I was angry and confused by the letter.,1.7128960084062108,I was very happy about the letter.,1.6756670566330487,1
fe77bddd-892f-405e-acd9-f1cfb8522d74,His wife was proud of him.,1.629526767084935,His wife found out and they got a divorce.,1.4858408007745831,2
eb534ad9-b837-42b2-9d9f-863d22de6183,The man eventually blinked.,1.7749554893685218,The man wanted to lose his bet.,1.8211179441240235,1
5803a261-2dd1-4156-bceb-c81fca0ca1b9,Shay had a great time.,1.5768049135299314,Shay really didn't like dolphins.,1.9341017669842036,1
5c029f1f-b635-4a8c-b469-1816892ad31d,Lia hated going to England.,1.5642222210798402,Lia took many photos of Stonehenge.,1.4679371156576722,2
ca59756e-6ff6-4d36-8c69-70d8f21d6d6b,I mopped up the mess.,1.2889751744646962,I left the mess and made a sandwich.,1.2611248319898531,1
173df287-22f6-49b8-8d63-f422129e0dfe,Arthur felt good about taking the last one anyway.,1.5542698932629169,Arthur ordered another round for his friends.,1.4993683747945603,2
e450d3ff-2902-4182-96d9-eadf4e570a1a,Jill was excited.,1.9025873795303683,Jill was depressed.,1.7599560529351492,1
46d66ed9-9b87-4bcd-90e6-9266d21015da,Jaden's girlfriend slapped in the face.,1.4393147915395272,Jaden had saved the day.,1.4704496850235693,2
ad2a375a-a800-48a6-881a-7c034f4b3f9d,He was able to ride the bike just fine without them.,1.4798135440739286,"He realized biking was not for him, and took a nap instead.",1.5515210573019067,1
fa10c3d0-1dad-4423-9054-b783c6f4d4bd,Quentin was glad that he went.,1.754994851260916,Quentin vowed to never go sailing again.,1.9199073081167577,1
4527bb6a-c109-434b-bf49-dffe2874b903,The cook praised him.,1.5016891667621934,The cook decided to remake the pancakes.,1.5586715320087614,2
7013497b-6bac-4e24-a1bf-9ce80a31bb21,"After watering them more, my plants look better than ever.",1.7639672500409156,I didn't water them again.,1.7888540106001625,1
d4395ad3-c9ec-4e4f-805b-2a9772b8bdd3,Jill and her sister could not play any more videogames.,1.3477521806211268,Jill got better at video games.,1.3240235650556174,1
ad552657-42f5-4d61-9b9d-2992a13e6358,Then I fell asleep until the next morning.,1.476021827926311,Then I imagined that I was Buffy and went running.,1.4915375515609208,2
fd578a8b-fd54-45a5-916b-a60797100095,Drew always wants to obey the law.,1.6405618617683637,His mother was very angry.,1.345556463338503,2
f407ed78-e481-4579-8b32-5b4bca206a04,The baked eggs were great.,1.6582129405711576,"I left the shell on, and ate them whole.",1.6357863920245261,1
4baf0727-0769-4a16-b57c-0f65138e476d,The boy was grateful.,1.9294802752551123,The boy was angry.,1.689149117454513,2
3551862d-06d4-41b1-94a7-f547eb6d6063,He enjoyed watching the game anyway.,1.7508975392334214,Tom thought it was the best hockey game ever.,1.4788309176775292,1
5a26b3c4-3d2e-4ffa-89f3-e7e3c7994a85,Trip enjoyed the flavor of the seeds.,1.615386133944896,Trip stopped eating watermelon completely.,1.5293209069845937,1
518faf54-80a9-4ab0-8019-4f9b76ac419b,Angie decided to tell the requester to reject more of her work.,1.638586071337469,Angie tried to discuss the issue in detail.,1.731713337266552,2
6266a3b8-2233-4bca-b648-7fcf5301040a,Trina's dad scolded Trina.,1.5895168447645043,Trina's dad taught her how to dance.,1.4741470963578256,2
e4cb65fa-0052-496f-8407-91adb01a783f,So Ned gave him his own cotton candy.,1.6549682564973995,He bought more cotton candy for the boy.,1.506752293247398,1
7ae98915-03b0-40ae-9cd0-e1051e88c454,Sebastian felt like staying inside that day.,1.4432218822997978,Sebastian walked outdoors and went for a walk.,1.5797583659371484,2
abb6f801-84a5-4f5c-8acd-41366562540b,"His brother yelled at him, and slammed the door.",1.6529398574451255,His brother was grateful.,1.7026249342553013,2
7eb48737-de7e-4935-ad07-fb6bd6323923,She wondered if the cashier had stolen her information.,1.7391730914976127,She made sure to thank the fast food cashier.,1.7246402259523332,1
ca091eda-e978-4722-b8c3-8fd607ab6ff7,I decided not to buy the painting because I didn't like it.,1.5491927063714828,I purchased it and brought it home.,1.4771264222370264,2
fa858dfd-9b76-4b82-9c28-d6af70649a5c,My boss fired me on the spot.,1.603469116177182,I received the promotion I wanted.,1.7202411895709318,2
1cb827d2-5dca-4618-8787-770e5b31e5fa,She gave Dan the train.,1.6458480534201514,Dan's mother told him to get ready for school.,1.6638305023577287,1
0d6425fa-bf7d-47e9-803c-4918ebbfe1de,Then Gina placed the purse right back where she found it.,1.652933881167415,Then Gina told her mom where the key was.,1.5660199484982695,1
5869b273-6f8c-471c-a269-a976c4a2a2ba,The man moved to Texas.,1.593445784667205,The man moved to Kentucky.,1.7057829108442542,2
eb063789-2d4d-49ab-ab4b-bdccc21ad5c8,Tim was thrilled.,1.8787912304852539,Tim was terribly disappointed.,1.8217962887142964,1
e45ad242-95e8-4d1f-98df-068e883d7224,She decided it was not the right cat.,2.0117299509940056,She took the cat home with her.,1.885368476079082,2
51a5d37a-b747-4b2b-ae86-77417dfd37bf,I was rushed to the hospital.,1.7208135282991783,I got up and got right back on the balance beam.,1.691206942738614,1
0f00cda0-7624-4e4f-bbf6-b3b185448063,We each bought one dog.,1.558688345282786,We did not like the dogs.,1.829043151874969,1
f8dce44f-2d2d-435b-9c0b-613d2011882f,Johnny began planning to move to Boston.,1.5176928238592315,Johnny was happy to be in a small town.,1.3246867155852535,2
f4afa99a-a6b4-4023-bce9-3c5772ccbb3d,Joan's mother didn't speak with her because she was unmarried.,1.8443954123113313,Joan felt good at seeing her mother's face.,1.8130638521631257,2
10580bae-a7cf-483f-aa01-49626781a87e,I began to write more.,2.0033871658720774,I went on many dates.,1.8693883360929686,1
72afc487-caed-42ff-b8cd-fc14176348fe,My daughter never forgot her field trip.,1.5716948047639197,My wife and I had dinner that night.,1.5735248562309325,1
115cd979-a1f5-460d-90ff-4c1fc637f930,We befriended the bouncer so we would get into the club tomorrow.,1.8675301413601018,The bouncer did not allow us into the club.,1.767039408059175,1
34f11687-2858-4acc-9f91-968cb6d4a1d2,I cut myself on a small piece.,1.6351691215293047,I loved the way the glass looked now.,1.5944932050287544,1
90d91e34-19ae-4ab5-836a-ef991863d531,That helped her figure out which car she didn't want.,1.431576656769732,That helped her find what she wanted.,1.4275590660822937,2
4b43c037-c52a-4076-af93-caf125331695,Sebastian was disappointed in hit performance.,1.5500280640970039,Sebastian was happy that his practice paid off.,1.604936667744459,2
bee156cd-7812-4c67-ba93-1b2c497ee364,The mother gently sung the lullaby to her baby.,1.3410523622608728,The mother played some hip hop for her baby.,1.2553618954048802,1
33ccaec6-8ae3-4569-8a79-05ccb6b27184,Some people noticed and Johnny got in trouble.,1.3861930594445093,Everyone was really happy because of Johnny's behavior.,1.2976016070617673,1
ae768ce1-26e7-4d76-8a2e-2a53bdd8d8fc,Amy felt so much better.,1.9214590904982556,Amy felt terrible.,1.9442204989970113,1
958ba547-7970-4a46-b969-c98dec34907a,Joe was very proud of his team.,1.5995727655172753,Joe was very disappointed in his team.,1.5786129524393575,1
2a1b4844-f9c5-4c5c-92e6-bd9b278739c2,Mark was very happy.,1.5318210425348124,Mark was enraged and stormed out.,1.4769561863934375,1
240e4087-d102-42d2-a7e7-07c116811129,Elaine found it easy to make up her mind.,1.5295011045424427,Elaine found it difficult to make up her mind.,1.4727836492316302,2
b358c39f-5c1a-4274-890e-e7ef1b44cc09,3 months later he received an acceptance letter.,1.5299220540693437,He never thought of it again.,1.4298677002946987,1
8af86cec-fa88-4a5f-932d-3113fb225eac,Matt and friends walked home and slept it off.,1.5226522105651938,Matt did not care about the missing phone.,1.3602921295330122,1
c71f92f5-d1e8-490e-8226-af55bd39ed69,Everyone had a great time.,1.688233610511533,Bindu hates her friends and parties.,1.5536486030915504,1
248a69a6-117f-4512-92db-7bde99a2ab0b,Tyler made cupcakes to show off his baking skills.,1.7373241299866873,Tyler takes a quick shower and gets to the bus stop on time.,1.5562097580181349,2
e33c53cd-ef8a-4db1-9c32-f959915e58af,He was diagnosed with diabetes after gaining forty pounds.,1.6770240462442765,His doctor was very pleased at his next checkup.,1.5138204883885715,2
2ad820ab-e57f-4652-bd55-8d65676cc26a,She decided to watch her favorite comedy show on Netflix.,1.683447718473945,She screamed and pushed her brother away.,1.691447758712084,2
17701a43-538d-43de-8115-113ff7211818,Stephanie pushed herself up with her hands.,1.5392202555459575,Stephanie could not get up until someone found her.,1.6371470595441096,2
a4d8103f-fb5b-47b5-9bb0-619a13fff746,Roy decided to leave the fish in the refrigerator.,1.634745831542518,Roy threw out the old fisher and everything smelled better.,1.6963228242896677,2
d55d516a-381b-448f-a955-de72d53f50db,So he repaid them for college.,1.3578920726789903,Jimmy called his parents and cursed at them.,1.51212902096281,1
aff4c215-48cf-46b6-9e7d-0f66bab8fe98,Her date arrived and complimented her appearance.,1.6799433857649764,Jill and her friends had a fun girls-only night out.,1.6023268439631848,1
cd3eb218-2b2d-462e-b33e-2747b8dfaeb3,The old woman refused to give back the banner.,1.7057611516504751,The old woman was delighted to find the fur coat.,1.6478550701279904,1
f15ddccd-7a21-45c3-ab3f-241ef3b2e4d3,I never ate pumpkin bars after that day.,1.4822504819063922,I made pumpkin bars later in life and they reminded me of my mom.,1.3105483792779702,2
ddb2a703-b9a5-4462-98c2-eb6705f1430f,Tim decided he wasn't interested in birds anymore.,1.9677899770611154,Tim and his grandad found a hobby that they both enjoyed.,1.7950546920535748,2
577c1232-e3bd-4650-8f6f-17d941d9cb6b,He gave him another scoop of ice cream.,1.784167429479246,He refused to give him another scoop.,1.8933828941525443,1
7d5f167f-0f44-4bed-bf1d-7c6a1fbaa6db,Laurence and his family drove to their new home.,1.2581040832284605,Laurence put all of their belongings back into the house.,1.3354232686202072,1
8175fe68-8698-40ec-a14e-7fe61c43a17e,She had to buy a shell after all.,2.0403441318884457,So she brought one home and gave it to her crab.,1.9365521965073826,1
cd83513d-dbe7-4931-badb-7adf2c0a1b95,Westin cut a perfect slice from the cake.,2.122085322143646,Weston and his wife kicked out the intoxicated person.,2.2172698606406427,2
91143c2a-eb2c-4524-8ff5-98c06aa46da2,Joe laughed about the experience.,1.804913005688641,Joe was angry he got hurt.,1.9045224931416027,2
3ed55cbe-f198-4d64-b083-4c27788cf82d,Tim was very determined.,1.8084639615534135,Tim had little determination.,1.8542540004264345,1
2928e9de-f40c-4851-8d2f-a8b70e106751,The person apologized to Henry.,1.7889912484712165,Henry was happy and thankful.,1.7130106676928758,1
047d8c8e-c97e-408f-a29d-2d1650e82a18,Tami made the basketball team.,1.412969298760259,All the players were good but she made the team.,1.4159039150266914,2
202a3b75-1851-44dc-9162-4cd6123e5ef5,"Their mom enjoyed her new, broken vase.",1.3786770228698721,The glue held the vase together and their mom never found out.,1.309426394613022,2
69742aaa-ec73-4354-9de2-2ee4f8e19ec1,Steve wondered if they could ever get back together.,1.5671396831232218,Steve drove an hour away to go to a strip joint for drugs.,1.5710336233810125,1
e7594236-eaed-46c5-8389-f1e099bd5e11,She wore them proudly to the next party.,1.5074203802111734,She was jealous.,1.5746151030967501,1
81a217ff-717d-4416-a45b-25fe7be0d0fa,He decided to go turn on his heaters.,1.6089136068149235,He then decided to jump into his pool.,1.6689639033781085,2
a94a118d-643c-434e-8a5b-626aff2969e1,He was deeply unhappy but afraid to leave.,1.8787734546256074,His eyes glowed with excitement.,1.933545903260689,1
e56d5c8d-221c-4388-9a15-c38af332120c,I am a biologist who studies snakes.,1.6351753597019745,I followed the road back to my car.,1.664705506817843,2
3bb6cd39-ddc2-4265-9119-3b7ec21417e9,Mary crashed into a poll.,1.6887749021338245,Mary kept driving and drank it anyway.,1.4686134814943332,2
dad91d83-5774-4465-9256-0168882ff253,He never regretted his decision.,1.7182004132518507,"He was so depressed, he became an alcoholic.",1.5142577154241865,1
1edab233-bd17-466b-b096-763a79b68f7f,Quinton felt depressed.,2.109310929103317,Quinton was so happy.,2.2582992117143794,2
d1fdbb06-3fda-49a6-8987-4aa10930bb53,He ate a muffin.,1.8069548277428542,Igor took a cold shower.,1.7883600493281513,2
e04b2175-4e43-4660-a9bc-fbb0f0a2db6d,Tara still enjoyed listening on her own!,2.281107399212178,Tara was a mean girl.,2.04849464001873,1
dac28c5f-fbd7-48dc-810e-c5126ac2ac89,We took the tour and enjoyed the history of the place.,1.8636619957535534,We left the White House abruptly and did not take the tour.,1.8514687863122157,1
61eaf272-ed42-4f8f-be21-d1f5d08232dd,She hates music.,1.5912828254952818,She wanted to play the drums.,1.7007633257816017,2
15f0716f-58ba-42c1-8551-969e4fed73b8,Maggie was encouraged to do more.,1.543086785342764,Maggie gave up the piano.,1.4768458955946344,1
9b84f608-dfbd-4e83-8f09-82371de7b597,I am glad I signed up.,1.3998571849428072,I regret signing up.,1.3068644412033468,1
549ab2c4-c609-4c30-b0b9-ce126b9cb78c,He decided to serve meatloaf instead.,1.5029150250668526,They all enjoyed the meal.,1.5204246339170386,2
8752af72-d046-4b0c-b8f2-70b7830775fa,Ryan was blind.,1.7147858943926644,Ryan decided his job was rather dull.,1.6089541222610109,2
c578bb8a-96b3-4f9c-8e57-086bb7a1b4ec,Johnny told the teacher he was happy.,1.446276268257758,Johnny told the teacher he was upset he didn't get more colors.,1.4746605933029033,2
2f54110e-3ffe-45b0-84af-58c6e04c9056,Jill hoped they would find it soon.,1.8497809656021342,Jill was glad she did not bring Joe.,1.582964864355271,1
aff182db-fdb7-40d4-b5e1-b7832062b4c8,Ella did not ever become good at piano.,1.5858725411354277,Ella then became a star piano player.,1.4946462973352594,1
b25259c8-032f-41ee-b65d-91e191d79bee,Dave was against the second amendment.,1.478559421275385,Dave bought it and enjoyed his purchase.,1.4850666729503639,2
d3b8322e-701b-4fc9-9c22-19829846be51,Rose was so warm that she took off her jacket.,1.4001106899203082,Rose shielded her face from the wind.,1.4526873135468474,2
0651e816-17ac-4226-9b7f-6391936ced7d,Drew was glad his project would be free of any mistakes.,1.5975411973310485,Drew had to start typing the paper over again.,1.6685992025941454,2
8eb0f3e2-f19f-46d6-8ad5-fef5aee976bf,Sarah's father took back the telescope.,1.6077099865044875,Sarah loved her new telescope.,1.5194078211629263,2
b5225b40-7c56-4569-907e-8ac547e7ed7b,Melanie decided that the room looked perfect now.,1.9646890261725294,She decided to put a rug over the stain.,1.970388125755329,2
3a97e4bc-6cc7-4c33-bf8f-4f31ebca4e6e,We woke up to find him sneaking in the through a window.,1.8314797052024114,"He sat down at the table with us, and we all had drinks.",1.759345972547011,1
8078b014-a08d-4e23-8c52-bc82316d7207,My parents want to live together.,1.6232710911472448,My parents was to live separate lives.,1.5962429869112928,2
92eac3bf-1e5f-428e-bad3-52b72ff12be6,The new baby was a boy.,1.6392303963025006,The new baby was a girl.,1.6189792623305854,2
90396c59-53e9-41fd-b6c2-fe87d57e0064,Monica and her friends enjoyed the doritos before the next Dare.,1.4829039494311123,Monica could not explain why her friend had stolen the doritos.,1.5567366178439352,1
